Nr. ,Name ,Wahlbe rechtigte,abgegeb. ,Wahlbet. in %,ungültige Stimmen,ungültige in %,gültige Stimmen,gültige in %,ÖVP Stimmen,ÖVP Ant. %,SPÖ Stimmen,SPÖ Ant. %,FPÖ Stimmen,FPÖ Ant. %,NEOS Stimmen,NEOS Ant. %,JETZT Stimmen,JETZT Ant. %,GRÜNE Stimmen,GRÜNE Ant. %,KPÖ Stimmen,KPÖ Ant. %,SLP Stimmen,SLP Ant. %,WANDL Stimmen,WANDL Ant. %,erste Eingabe Datum, Zeit,letzte Eingabe Datum, Zeit
41218,Neuhofen im Innkreis,1925,1197,62.18,18,1.5,1179,98.5,490,41.560000000000002,210,17.809999999999999,225,19.079999999999998,94,7.9699999999999998,8,0.68000000000000005,138,11.699999999999999,8,0.68000000000000005,0,0,6,0.51000000000000001,29.09.2019,15:01:05,29.09.2019,15:01:05
41219,Obernberg am Inn,1148,555,48.340000000000003,5,0.90000000000000002,550,99.099999999999994,207,37.640000000000001,97,17.640000000000001,153,27.82,35,6.3600000000000003,3,0.55000000000000004,51,9.2699999999999996,0,0,0,0,4,0.72999999999999998,29.09.2019,14:53:28,29.09.2019,14:53:28
41220,Ort im Innkreis,921,585,63.520000000000003,5,0.84999999999999998,580,99.150000000000006,258,44.479999999999997,71,12.24,162,27.93,28,4.8300000000000001,4,0.68999999999999995,53,9.1400000000000006,1,0.17000000000000001,0,0,3,0.52000000000000002,29.09.2019,13:52:27,29.09.2019,13:52:27
41221,Pattigham,756,469,62.039999999999999,3,0.64000000000000001,466,99.359999999999999,212,45.490000000000002,37,7.9400000000000004,123,26.390000000000001,27,5.79,4,0.85999999999999999,59,12.66,4,0.85999999999999999,0,0,0,0,29.09.2019,12:33:44,29.09.2019,12:33:44
41222,Peterskirchen,577,395,68.459999999999994,6,1.52,389,98.480000000000004,218,56.039999999999999,26,6.6799999999999997,79,20.309999999999999,27,6.9400000000000004,1,0.26000000000000001,29,7.46,8,2.0600000000000001,0,0,1,0.26000000000000001,29.09.2019,14:16:18,29.09.2019,14:16:18
41223,Pramet,834,522,62.590000000000003,2,0.38,520,99.620000000000005,237,45.579999999999998,68,13.08,137,26.350000000000001,26,5,3,0.57999999999999996,40,7.6900000000000004,3,0.57999999999999996,1,0.19,5,0.95999999999999996,29.09.2019,14:17:03,29.09.2019,14:17:03
41224,Reichersberg,1149,678,59.009999999999998,13,1.9199999999999999,665,98.079999999999998,317,47.670000000000002,81,12.18,162,24.359999999999999,32,4.8099999999999996,7,1.05,64,9.6199999999999992,1,0.14999999999999999,1,0.14999999999999999,0,0,29.09.2019,13:55:22,29.09.2019,13:55:22
41225,Ried im Innkreis,8345,4542,54.43,49,1.0800000000000001,4493,98.920000000000002,1454,32.359999999999999,971,21.609999999999999,982,21.859999999999999,346,7.7000000000000002,83,1.8500000000000001,612,13.619999999999999,24,0.53000000000000003,0,0,21,0.46999999999999997,29.09.2019,16:51:14,30.09.2019,18:22:54
41226,St.Georgen b. Obernberg am Inn,454,312,68.719999999999999,1,0.32000000000000001,311,99.680000000000007,191,61.409999999999997,27,8.6799999999999997,41,13.18,18,5.79,3,0.95999999999999996,29,9.3200000000000003,1,0.32000000000000001,0,0,1,0.32000000000000001,29.09.2019,13:56:18,29.09.2019,13:56:18
41227,St.Marienkirchen am Hausruck,676,510,75.439999999999998,5,0.97999999999999998,505,99.019999999999996,261,51.68,31,6.1399999999999997,115,22.77,42,8.3200000000000003,2,0.40000000000000002,51,10.1,2,0.40000000000000002,0,0,1,0.20000000000000001,29.09.2019,14:07:37,29.09.2019,14:07:37
41228,St.Martin im Innkreis,1345,702,52.189999999999998,11,1.5700000000000001,691,98.430000000000007,280,40.520000000000003,114,16.5,168,24.309999999999999,38,5.5,6,0.87,84,12.16,1,0.14000000000000001,0,0,0,0,29.09.2019,14:18:06,29.09.2019,14:18:06
41229,Schildorn,962,583,60.600000000000001,14,2.3999999999999999,569,97.599999999999994,258,45.340000000000003,104,18.280000000000001,102,17.93,41,7.21,11,1.9299999999999999,45,7.9100000000000001,6,1.05,0,0,2,0.34999999999999998,29.09.2019,13:11:03,29.09.2019,13:11:03
41230,Senftenbach,618,345,55.829999999999998,10,2.8999999999999999,335,97.099999999999994,157,46.869999999999997,42,12.539999999999999,75,22.390000000000001,20,5.9699999999999998,4,1.1899999999999999,34,10.15,3,0.90000000000000002,0,0,0,0,29.09.2019,13:35:31,29.09.2019,13:35:31
41231,Taiskirchen im Innkreis,1931,1288,66.700000000000003,27,2.1000000000000001,1261,97.900000000000006,610,48.369999999999997,135,10.710000000000001,267,21.170000000000002,78,6.1900000000000004,12,0.94999999999999996,151,11.970000000000001,2,0.16,0,0,6,0.47999999999999998,29.09.2019,14:39:44,29.09.2019,14:39:44
41232,Tumeltsham,1265,751,59.369999999999997,11,1.46,740,98.540000000000006,349,47.159999999999997,74,10,162,21.890000000000001,59,7.9699999999999998,9,1.22,83,11.220000000000001,1,0.14000000000000001,0,0,3,0.40999999999999998,29.09.2019,14:08:35,29.09.2019,14:08:35
41233,Utzenaich,1199,771,64.299999999999997,19,2.46,752,97.540000000000006,348,46.280000000000001,106,14.1,159,21.140000000000001,47,6.25,6,0.80000000000000004,79,10.51,3,0.40000000000000002,0,0,4,0.53000000000000003,29.09.2019,15:05:33,29.09.2019,15:05:33
41234,Waldzell,1766,1136,64.329999999999998,17,1.5,1119,98.5,511,45.670000000000002,194,17.34,275,24.579999999999998,61,5.4500000000000002,7,0.63,68,6.0800000000000001,1,0.089999999999999997,0,0,2,0.17999999999999999,29.09.2019,15:14:37,29.09.2019,15:14:37
41235,Weilbach,482,321,66.599999999999994,4,1.25,317,98.75,182,57.409999999999997,31,9.7799999999999994,67,21.140000000000001,8,2.52,0,0,26,8.1999999999999993,2,0.63,0,0,1,0.32000000000000001,29.09.2019,12:43:13,29.09.2019,12:43:13
41236,Wippenham,448,294,65.629999999999995,7,2.3799999999999999,287,97.620000000000005,106,36.93,66,23,58,20.210000000000001,18,6.2699999999999996,8,2.79,30,10.449999999999999,1,0.34999999999999998,0,0,0,0,29.09.2019,13:57:48,29.09.2019,13:57:48
41299,Wahlkarten Ried im Innkreis,0,7678,0,84,1.0900000000000001,7594,98.909999999999997,3046,40.109999999999999,1062,13.98,1301,17.129999999999999,686,9.0299999999999994,116,1.53,1300,17.120000000000001,33,0.42999999999999999,0,0,50,0.66000000000000003,30.09.2019,16:05:28,30.09.2019,16:05:28
41300,Rohrbach,45513,36691,80.620000000000005,613,1.6699999999999999,36078,98.329999999999998,17629,48.859999999999999,5285,14.65,5947,16.48,2462,6.8200000000000003,389,1.0800000000000001,4058,11.25,170,0.46999999999999997,6,0.02,132,0.37,29.09.2019,17:16:40,30.09.2019,13:37:06
41304,Altenfelden,1804,1225,67.900000000000006,28,2.29,1197,97.709999999999994,518,43.270000000000003,175,14.619999999999999,272,22.719999999999999,100,8.3499999999999996,20,1.6699999999999999,101,8.4399999999999995,6,0.5,0,0,5,0.41999999999999998,29.09.2019,15:00:29,29.09.2019,15:00:29
41305,Arnreit,909,693,76.239999999999995,12,1.73,681,98.269999999999996,376,55.210000000000001,62,9.0999999999999996,113,16.59,50,7.3399999999999999,7,1.03,71,10.43,1,0.14999999999999999,0,0,1,0.14999999999999999,29.09.2019,14:31:31,29.09.2019,14:31:31
41306,Atzesberg,369,292,79.129999999999995,5,1.71,287,98.290000000000006,152,52.960000000000001,35,12.199999999999999,65,22.649999999999999,14,4.8799999999999999,1,0.34999999999999998,17,5.9199999999999999,0,0,0,0,3,1.05,29.09.2019,13:44:53,29.09.2019,13:44:53
41307,Auberg,427,311,72.829999999999998,5,1.6100000000000001,306,98.390000000000001,170,55.560000000000002,26,8.5,59,19.280000000000001,18,5.8799999999999999,4,1.3100000000000001,26,8.5,1,0.33000000000000002,0,0,2,0.65000000000000002,29.09.2019,13:37:17,29.09.2019,13:37:17
41309,Haslach an der Mühl,2074,1382,66.629999999999995,30,2.1699999999999999,1352,97.829999999999998,527,38.979999999999997,331,24.48,196,14.5,103,7.6200000000000001,19,1.4099999999999999,163,12.06,9,0.67000000000000004,0,0,4,0.29999999999999999,29.09.2019,15:38:19,29.09.2019,15:38:19
41311,Hörbich,325,260,80,5,1.9199999999999999,255,98.079999999999998,148,58.039999999999999,17,6.6699999999999999,55,21.57,9,3.5299999999999998,0,0,24,9.4100000000000001,0,0,0,0,2,0.78000000000000003,29.09.2019,14:27:04,29.09.2019,14:27:04
41312,Hofkirchen im Mühlkreis,1206,751,62.270000000000003,15,2,736,98,367,49.859999999999999,98,13.32,116,15.76,45,6.1100000000000003,16,2.1699999999999999,91,12.359999999999999,2,0.27000000000000002,0,0,1,0.14000000000000001,29.09.2019,14:53:07,29.09.2019,14:53:07
41313,Julbach,1283,846,65.939999999999998,27,3.1899999999999999,819,96.810000000000002,365,44.57,238,29.059999999999999,133,16.239999999999998,33,4.0300000000000002,5,0.60999999999999999,38,4.6399999999999997,4,0.48999999999999999,0,0,3,0.37,29.09.2019,16:10:51,29.09.2019,16:10:51
41314,Kirchberg ob der Donau,861,581,67.480000000000004,8,1.3799999999999999,573,98.620000000000005,277,48.340000000000003,104,18.149999999999999,85,14.83,46,8.0299999999999994,6,1.05,49,8.5500000000000007,3,0.52000000000000002,0,0,3,0.52000000000000002,29.09.2019,13:53:41,29.09.2019,13:53:41
41315,Klaffer am Hochficht,1054,677,64.230000000000004,9,1.3300000000000001,668,98.670000000000002,321,48.049999999999997,112,16.77,169,25.300000000000001,25,3.7400000000000002,4,0.59999999999999998,35,5.2400000000000002,0,0,0,0,2,0.29999999999999999,29.09.2019,14:02:38,29.09.2019,14:02:38
41316,Kleinzell im Mühlkreis,1312,878,66.920000000000002,15,1.71,863,98.290000000000006,389,45.079999999999998,159,18.420000000000002,120,13.9,57,6.5999999999999996,8,0.93000000000000005,125,14.48,1,0.12,1,0.12,3,0.34999999999999998,29.09.2019,15:40:11,29.09.2019,15:40:11
41317,Kollerschlag,1192,839,70.390000000000001,12,1.4299999999999999,827,98.569999999999993,457,55.259999999999998,91,11,201,24.300000000000001,27,3.2599999999999998,11,1.3300000000000001,37,4.4699999999999998,1,0.12,0,0,2,0.23999999999999999,29.09.2019,16:10:56,29.09.2019,16:10:56
41318,Lembach im Mühlkreis,1235,784,63.479999999999997,15,1.9099999999999999,769,98.090000000000003,359,46.68,121,15.73,167,21.719999999999999,45,5.8499999999999996,11,1.4299999999999999,62,8.0600000000000005,2,0.26000000000000001,0,0,2,0.26000000000000001,29.09.2019,16:58:32,29.09.2019,16:58:32
41319,Lichtenau im Mühlkreis,404,238,58.909999999999997,6,2.52,232,97.480000000000004,135,58.189999999999998,29,12.5,51,21.98,6,2.5899999999999999,1,0.42999999999999999,9,3.8799999999999999,1,0.42999999999999999,0,0,0,0,29.09.2019,12:58:49,29.09.2019,12:58:49
41320,Nebelberg,497,385,77.459999999999994,5,1.3,380,98.700000000000003,228,60,82,21.579999999999998,33,8.6799999999999997,11,2.8900000000000001,2,0.53000000000000003,22,5.79,2,0.53000000000000003,0,0,0,0,29.09.2019,15:38:24,29.09.2019,15:38:24
41321,Neufelden,931,588,63.159999999999997,10,1.7,578,98.299999999999997,272,47.060000000000002,84,14.529999999999999,81,14.01,35,6.0599999999999996,4,0.68999999999999995,100,17.300000000000001,1,0.17000000000000001,0,0,1,0.17000000000000001,29.09.2019,14:35:53,29.09.2019,14:35:53
41322,Niederkappel,789,562,71.230000000000004,19,3.3799999999999999,543,96.620000000000005,324,59.670000000000002,45,8.2899999999999991,102,18.780000000000001,35,6.4500000000000002,0,0,30,5.5199999999999996,6,1.1000000000000001,0,0,1,0.17999999999999999,29.09.2019,15:15:31,29.09.2019,15:15:31
41323,Niederwaldkirchen,1456,968,66.480000000000004,6,0.62,962,99.379999999999995,485,50.420000000000002,115,11.949999999999999,147,15.279999999999999,72,7.4800000000000004,13,1.3500000000000001,124,12.890000000000001,4,0.41999999999999998,0,0,2,0.20999999999999999,29.09.2019,13:15:21,29.09.2019,13:15:21
41324,Oberkappel,527,313,59.390000000000001,7,2.2400000000000002,306,97.760000000000005,209,68.299999999999997,32,10.460000000000001,42,13.73,11,3.5899999999999999,0,0,12,3.9199999999999999,0,0,0,0,0,0,29.09.2019,14:32:34,29.09.2019,14:32:34
41325,Oepping,1311,890,67.890000000000001,16,1.8,874,98.200000000000003,459,52.520000000000003,104,11.9,157,17.960000000000001,55,6.29,9,1.03,82,9.3800000000000008,5,0.56999999999999995,0,0,3,0.34000000000000002,29.09.2019,15:01:02,29.09.2019,15:01:02
41326,Peilstein im Mühlviertel,1268,895,70.579999999999998,18,2.0099999999999998,877,97.989999999999995,511,58.270000000000003,130,14.82,120,13.68,43,4.9000000000000004,10,1.1399999999999999,59,6.7300000000000004,1,0.11,0,0,3,0.34000000000000002,29.09.2019,16:11:00,29.09.2019,16:11:00
41327,Pfarrkirchen im Mühlkreis,1161,802,69.079999999999998,12,1.5,790,98.5,478,60.509999999999998,68,8.6099999999999994,124,15.699999999999999,38,4.8099999999999996,10,1.27,69,8.7300000000000004,0,0,0,0,3,0.38,29.09.2019,14:58:36,29.09.2019,14:58:36
41328,Putzleinsdorf,1253,857,68.400000000000006,10,1.1699999999999999,847,98.829999999999998,440,51.950000000000003,71,8.3800000000000008,140,16.530000000000001,69,8.1500000000000004,5,0.58999999999999997,108,12.75,9,1.0600000000000001,0,0,5,0.58999999999999997,29.09.2019,15:38:28,29.09.2019,15:38:28
41329,Neustift im Mühlkreis,1146,774,67.540000000000006,14,1.8100000000000001,760,98.189999999999998,411,54.079999999999998,109,14.34,93,12.24,46,6.0499999999999998,4,0.53000000000000003,91,11.970000000000001,1,0.13,0,0,5,0.66000000000000003,29.09.2019,14:47:35,29.09.2019,14:47:35
41331,St.Johann am Wimberg,815,534,65.519999999999996,15,2.8100000000000001,519,97.189999999999998,250,48.170000000000002,59,11.369999999999999,113,21.77,35,6.7400000000000002,0,0,57,10.98,2,0.39000000000000001,0,0,3,0.57999999999999996,29.09.2019,12:59:01,29.09.2019,12:59:01
41332,St.Martin im Mühlkreis,2970,2030,68.349999999999994,33,1.6299999999999999,1997,98.370000000000005,924,46.270000000000003,317,15.869999999999999,331,16.57,144,7.21,21,1.05,246,12.32,6,0.29999999999999999,0,0,8,0.40000000000000002,29.09.2019,14:29:33,29.09.2019,14:29:33
41333,St.Oswald bei Haslach,391,268,68.540000000000006,4,1.49,264,98.510000000000005,133,50.380000000000003,53,20.079999999999998,49,18.559999999999999,7,2.6499999999999999,2,0.76000000000000001,18,6.8200000000000003,1,0.38,0,0,1,0.38,29.09.2019,12:59:10,29.09.2019,12:59:10
41334,St.Peter am Wimberg,1455,1037,71.269999999999996,11,1.0600000000000001,1026,98.939999999999998,575,56.039999999999999,151,14.720000000000001,107,10.43,75,7.3099999999999996,6,0.57999999999999996,104,10.140000000000001,6,0.57999999999999996,0,0,2,0.19,29.09.2019,14:03:35,29.09.2019,14:03:35
41336,St.Ulrich im Mühlkreis,511,347,67.909999999999997,2,0.57999999999999996,345,99.420000000000002,190,55.07,30,8.6999999999999993,49,14.199999999999999,15,4.3499999999999996,4,1.1599999999999999,51,14.779999999999999,4,1.1599999999999999,0,0,2,0.57999999999999996,29.09.2019,13:13:42,29.09.2019,13:13:42
41337,St.Veit im Mühlkreis,983,713,72.530000000000001,10,1.3999999999999999,703,98.599999999999994,367,52.200000000000003,69,9.8200000000000003,130,18.489999999999998,59,8.3900000000000006,7,1,67,9.5299999999999994,2,0.28000000000000003,0,0,2,0.28000000000000003,29.09.2019,13:58:40,29.09.2019,13:58:40
41338,Sarleinsbach,1839,1329,72.269999999999996,23,1.73,1306,98.269999999999996,738,56.509999999999998,145,11.1,201,15.390000000000001,75,5.7400000000000002,12,0.92000000000000004,127,9.7200000000000006,7,0.54000000000000004,0,0,1,0.080000000000000002,29.09.2019,15:12:15,29.09.2019,15:12:15
41341,Schwarzenberg am Böhmerwald,457,326,71.329999999999998,7,2.1499999999999999,319,97.849999999999994,185,57.990000000000002,54,16.93,51,15.99,10,3.1299999999999999,5,1.5700000000000001,14,4.3899999999999997,0,0,0,0,0,0,29.09.2019,13:45:03,29.09.2019,13:45:03
41342,Ulrichsberg,2349,1503,63.979999999999997,29,1.9299999999999999,1474,98.069999999999993,718,48.710000000000001,205,13.91,301,20.420000000000002,86,5.8300000000000001,12,0.81000000000000005,129,8.75,16,1.0900000000000001,1,0.070000000000000007,6,0.40999999999999998,29.09.2019,15:16:36,29.09.2019,15:16:36
41343,Aigen-Schlägl,2618,1565,59.780000000000001,25,1.6000000000000001,1540,98.400000000000006,777,50.450000000000003,233,15.130000000000001,272,17.66,71,4.6100000000000003,22,1.4299999999999999,158,10.26,1,0.059999999999999998,0,0,6,0.39000000000000001,29.09.2019,15:27:07,29.09.2019,15:27:07
41344,Rohrbach-Berg,4159,2587,62.200000000000003,45,1.74,2542,98.260000000000005,1207,47.479999999999997,335,13.18,401,15.77,198,7.79,31,1.22,351,13.81,11,0.42999999999999999,1,0.040000000000000001,7,0.28000000000000003,29.09.2019,17:16:40,29.09.2019,17:16:40
41345,Helfenberg,1263,890,70.469999999999999,11,1.24,879,98.760000000000005,368,41.869999999999997,157,17.859999999999999,162,18.43,91,10.35,11,1.25,78,8.8699999999999992,10,1.1399999999999999,0,0,2,0.23000000000000001,29.09.2019,14:17:28,29.09.2019,14:53:50
41346,St.Stefan-Afiesl,909,646,71.069999999999993,14,2.1699999999999999,632,97.829999999999998,333,52.689999999999998,76,12.029999999999999,107,16.93,45,7.1200000000000001,5,0.79000000000000004,62,9.8100000000000005,2,0.32000000000000001,0,0,2,0.32000000000000001,29.09.2019,12:59:19,29.09.2019,12:59:19
41399,Wahlkarten Rohrbach,0,6125,0,75,1.22,6050,98.780000000000001,2486,41.090000000000003,963,15.92,832,13.75,558,9.2200000000000006,81,1.3400000000000001,1051,17.370000000000001,42,0.68999999999999995,3,0.050000000000000003,34,0.56000000000000005,30.09.2019,13:37:06,30.09.2019,13:37:06
41400,Schärding,44551,34934,78.409999999999997,484,1.3899999999999999,34450,98.609999999999999,15699,45.57,5122,14.869999999999999,7941,23.050000000000001,1867,5.4199999999999999,306,0.89000000000000001,3218,9.3399999999999999,154,0.45000000000000001,5,0.01,138,0.40000000000000002,29.09.2019,18:30:44,30.09.2019,16:27:18
41401,Altschwendt,543,391,72.010000000000005,8,2.0499999999999998,383,97.950000000000003,184,48.039999999999999,60,15.67,78,20.370000000000001,17,4.4400000000000004,4,1.04,37,9.6600000000000001,1,0.26000000000000001,1,0.26000000000000001,1,0.26000000000000001,29.09.2019,15:01:35,29.09.2019,15:01:35
41402,Andorf,4103,2850,69.459999999999994,39,1.3700000000000001,2811,98.629999999999995,1157,41.159999999999997,540,19.210000000000001,747,26.57,123,4.3799999999999999,23,0.81999999999999995,203,7.2199999999999998,11,0.39000000000000001,0,0,7,0.25,29.09.2019,17:26:01,29.09.2019,17:26:01
41403,Brunnenthal,1566,984,62.840000000000003,12,1.22,972,98.780000000000001,408,41.979999999999997,146,15.02,247,25.41,49,5.04,8,0.81999999999999995,101,10.390000000000001,7,0.71999999999999997,0,0,6,0.62,29.09.2019,16:42:22,29.09.2019,16:42:22
41404,Diersbach,1310,844,64.430000000000007,9,1.0700000000000001,835,98.930000000000007,376,45.030000000000001,115,13.77,211,25.27,38,4.5499999999999998,9,1.0800000000000001,83,9.9399999999999995,3,0.35999999999999999,0,0,0,0,29.09.2019,14:57:35,29.09.2019,15:05:48
41405,Dorf an der Pram,854,575,67.329999999999998,7,1.22,568,98.780000000000001,325,57.219999999999999,63,11.09,96,16.899999999999999,37,6.5099999999999998,6,1.0600000000000001,36,6.3399999999999999,5,0.88,0,0,0,0,29.09.2019,14:02:34,29.09.2019,14:02:34
41406,Eggerding,1053,658,62.490000000000002,11,1.6699999999999999,647,98.329999999999998,357,55.18,51,7.8799999999999999,146,22.57,42,6.4900000000000002,3,0.46000000000000002,42,6.4900000000000002,5,0.77000000000000002,0,0,1,0.14999999999999999,29.09.2019,15:11:35,29.09.2019,15:41:50
41407,Engelhartszell,764,391,51.18,4,1.02,387,98.980000000000004,178,45.990000000000002,54,13.949999999999999,94,24.289999999999999,14,3.6200000000000001,2,0.52000000000000002,42,10.85,3,0.78000000000000003,0,0,0,0,29.09.2019,13:49:02,29.09.2019,13:49:02
41408,Enzenkirchen,1442,971,67.340000000000003,17,1.75,954,98.25,416,43.609999999999999,142,14.880000000000001,301,31.550000000000001,37,3.8799999999999999,4,0.41999999999999998,46,4.8200000000000003,4,0.41999999999999998,0,0,4,0.41999999999999998,29.09.2019,15:34:43,29.09.2019,15:34:43
41409,Esternberg,2347,1540,65.620000000000005,25,1.6200000000000001,1515,98.379999999999995,791,52.210000000000001,147,9.6999999999999993,361,23.829999999999998,68,4.4900000000000002,19,1.25,106,7,9,0.58999999999999997,1,0.070000000000000007,13,0.85999999999999999,29.09.2019,15:34:56,29.09.2019,15:34:56
41410,Freinberg,996,560,56.219999999999999,1,0.17999999999999999,559,99.819999999999993,321,57.420000000000002,76,13.6,107,19.140000000000001,21,3.7599999999999998,3,0.54000000000000004,30,5.3700000000000001,0,0,0,0,1,0.17999999999999999,29.09.2019,16:06:30,29.09.2019,16:07:58
41411,Kopfing im Innkreis,1625,1104,67.939999999999998,24,2.1699999999999999,1080,97.829999999999998,512,47.409999999999997,117,10.83,303,28.059999999999999,50,4.6299999999999999,14,1.3,75,6.9400000000000004,4,0.37,0,0,5,0.46000000000000002,29.09.2019,15:35:14,29.09.2019,15:35:14
41412,Mayrhof,249,176,70.680000000000007,2,1.1399999999999999,174,98.859999999999999,88,50.57,8,4.5999999999999996,54,31.030000000000001,14,8.0500000000000007,1,0.56999999999999995,8,4.5999999999999996,1,0.56999999999999995,0,0,0,0,29.09.2019,12:26:58,29.09.2019,12:26:58
41413,Münzkirchen,2091,1386,66.280000000000001,13,0.93999999999999995,1373,99.060000000000002,676,49.240000000000002,169,12.31,332,24.18,68,4.9500000000000002,11,0.80000000000000004,106,7.7199999999999998,9,0.66000000000000003,0,0,2,0.14999999999999999,29.09.2019,15:35:25,29.09.2019,15:35:25
41414,Raab,1819,1138,62.560000000000002,13,1.1399999999999999,1125,98.859999999999999,462,41.07,112,9.9600000000000009,345,30.670000000000002,52,4.6200000000000001,16,1.4199999999999999,124,11.02,9,0.80000000000000004,0,0,5,0.44,29.09.2019,16:42:45,29.09.2019,16:42:45
41415,Rainbach im Innkreis,1187,830,69.920000000000002,11,1.3300000000000001,819,98.670000000000002,376,45.909999999999997,125,15.26,213,26.010000000000002,44,5.3700000000000001,5,0.60999999999999999,54,6.5899999999999999,1,0.12,0,0,1,0.12,29.09.2019,16:43:09,29.09.2019,16:43:09
41416,Riedau,1586,918,57.880000000000003,13,1.4199999999999999,905,98.579999999999998,325,35.909999999999997,215,23.760000000000002,200,22.100000000000001,50,5.5199999999999996,8,0.88,95,10.5,10,1.1000000000000001,0,0,2,0.22,29.09.2019,16:43:51,29.09.2019,16:43:51
41417,St.Aegidi,1290,918,71.159999999999997,12,1.3100000000000001,906,98.689999999999998,484,53.420000000000002,93,10.26,230,25.390000000000001,27,2.98,3,0.33000000000000002,63,6.9500000000000002,3,0.33000000000000002,0,0,3,0.33000000000000002,29.09.2019,15:12:13,29.09.2019,15:12:13
41418,St.Florian am Inn,2333,1434,61.469999999999999,14,0.97999999999999998,1420,99.019999999999996,545,38.380000000000003,283,19.93,351,24.719999999999999,74,5.21,11,0.77000000000000002,145,10.210000000000001,8,0.56000000000000005,0,0,3,0.20999999999999999,29.09.2019,14:56:33,29.09.2019,16:15:14
41419,St.Marienkirchen bei Schärding,1454,903,62.100000000000001,18,1.99,885,98.010000000000005,445,50.280000000000001,96,10.85,233,26.329999999999998,38,4.29,8,0.90000000000000002,57,6.4400000000000004,2,0.23000000000000001,0,0,6,0.68000000000000005,29.09.2019,15:35:40,29.09.2019,15:35:40
41420,St.Roman,1427,984,68.959999999999994,11,1.1200000000000001,973,98.879999999999995,563,57.859999999999999,52,5.3399999999999999,252,25.899999999999999,51,5.2400000000000002,6,0.62,44,4.5199999999999996,2,0.20999999999999999,0,0,3,0.31,29.09.2019,15:09:29,29.09.2019,15:09:29
41421,St.Willibald,931,668,71.75,14,2.1000000000000001,654,97.900000000000006,306,46.789999999999999,93,14.220000000000001,178,27.219999999999999,27,4.1299999999999999,5,0.76000000000000001,42,6.4199999999999999,2,0.31,0,0,1,0.14999999999999999,29.09.2019,15:35:48,29.09.2019,15:35:48
41422,Schärding,3704,1972,53.240000000000002,19,0.95999999999999996,1953,99.040000000000006,671,34.359999999999999,500,25.600000000000001,425,21.760000000000002,104,5.3300000000000001,16,0.81999999999999995,222,11.369999999999999,9,0.46000000000000002,0,0,6,0.31,29.09.2019,17:55:26,29.09.2019,17:56:10
41423,Schardenberg,1707,1128,66.079999999999998,11,0.97999999999999998,1117,99.019999999999996,632,56.579999999999998,103,9.2200000000000006,230,20.59,59,5.2800000000000002,9,0.81000000000000005,81,7.25,1,0.089999999999999997,1,0.089999999999999997,1,0.089999999999999997,29.09.2019,18:30:44,29.09.2019,18:35:10
41424,Sigharting,678,497,73.299999999999997,19,3.8199999999999998,478,96.180000000000007,240,50.210000000000001,47,9.8300000000000001,124,25.940000000000001,36,7.5300000000000002,1,0.20999999999999999,26,5.4400000000000004,4,0.83999999999999997,0,0,0,0,29.09.2019,14:12:16,29.09.2019,14:12:16
41425,Suben,951,563,59.200000000000003,8,1.4199999999999999,555,98.579999999999998,251,45.229999999999997,100,18.02,111,20,33,5.9500000000000002,6,1.0800000000000001,52,9.3699999999999992,0,0,0,0,2,0.35999999999999999,29.09.2019,14:41:16,29.09.2019,14:41:16
41426,Taufkirchen an der Pram,2311,1515,65.560000000000002,18,1.1899999999999999,1497,98.810000000000002,610,40.75,296,19.77,387,25.850000000000001,76,5.0800000000000001,8,0.53000000000000003,109,7.2800000000000002,6,0.40000000000000002,0,0,5,0.33000000000000002,29.09.2019,16:06:46,29.09.2019,16:07:35
41427,Vichtenstein,446,299,67.040000000000006,3,1,296,99,183,61.82,22,7.4299999999999997,67,22.640000000000001,9,3.04,2,0.68000000000000005,12,4.0499999999999998,1,0.34000000000000002,0,0,0,0,29.09.2019,14:18:25,29.09.2019,14:18:25
41428,Waldkirchen am Wesen,1003,682,68,23,3.3700000000000001,659,96.629999999999995,341,51.75,96,14.57,134,20.329999999999998,32,4.8600000000000003,3,0.46000000000000002,49,7.4400000000000004,1,0.14999999999999999,0,0,3,0.46000000000000002,29.09.2019,15:06:03,29.09.2019,15:06:03
41429,Wernstein am Inn,1210,742,61.32,7,0.93999999999999995,735,99.060000000000002,317,43.130000000000003,134,18.23,172,23.399999999999999,47,6.3899999999999997,8,1.0900000000000001,48,6.5300000000000002,4,0.54000000000000004,1,0.14000000000000001,4,0.54000000000000004,29.09.2019,15:41:40,29.09.2019,15:41:40
41430,Zell an der Pram,1571,1003,63.840000000000003,26,2.5899999999999999,977,97.409999999999997,482,49.329999999999998,119,12.18,181,18.530000000000001,46,4.71,12,1.23,127,13,5,0.51000000000000001,0,0,5,0.51000000000000001,29.09.2019,16:44:05,29.09.2019,16:44:05
41499,Wahlkarten Schärding,0,6310,0,72,1.1399999999999999,6238,98.859999999999999,2677,42.909999999999997,948,15.199999999999999,1031,16.530000000000001,484,7.7599999999999998,72,1.1499999999999999,953,15.279999999999999,24,0.38,1,0.02,48,0.77000000000000002,30.09.2019,16:27:17,30.09.2019,16:27:17
